citycode,cityname,statecode,countrycode,latitude,longitude,active,searchorigin,searchdestination,wtforigin,wtfdestination
cit,cityName,st,co,(null),(null),(null),(null),(null),(null),(null)
SML,Stella Maris,,BS,23.583055555555557,-75.26861111111111,1,0,8,6,4
SMM,Semporna,,MY,4.45,118.6,0,0,0,0,0
SMN,Salmon,ID,US,45.18333333333333,-113.91666666666667,0,0,0,0,0
SMO,Santa Monica,CA,US,34.015,-118.45166666666667,0,0,0,0,0
SMP,Stockholm,,PG,-4.566666666666666,151.96666666666667,0,0,0,0,0
SMQ,Sampit,,ID,-2.4991666666666665,112.97500000000001,1,0,0,29,22
SMR,Santa Marta,,CO,11.119722222222222,-74.23055555555555,1,447900,621592,2661,2927
SMS,Ste Marie,,MG,-17.093888888888888,49.81583333333333,1,15,19,61,54
SMT,Sorriso,MT,BR,-12.479444444444445,-55.672777777777775,1,794,797,15,18
SMU,Sheep Mountain,AK,US,61.8,-147.66666666666666,0,0,0,0,0
SMV,St Moritz,,CH,46.534166666666664,9.884166666666665,0,0,0,0,0
SMW,Smara,,MA,26.733333333333334,-11.683333333333334,0,0,0,0,0
SMX,Santa Maria,CA,US,34.89888888888889,-120.4575,1,215,113,19,19
SMY,Simenti,,SN,13.166666666666666,-13.166666666666666,0,0,0,0,0
SMZ,Stoelmanseiland,,SR,4.35,-54.416666666666664,0,0,0,0,1
SNA,Santa Ana,CA,US,33.675555555555555,-117.86833333333333,1,1374306,1132676,9469,8743
SNB,Milikapiti,NT,AU,-11.333333333333334,130.75,0,0,0,0,0
SNC,Salinas,,EC,-2.2025,-80.99055555555556,0,0,0,0,0
SNE,Sao Nicolau Island,,CV,16.58861111111111,-24.284166666666668,1,0,1,2,2
SNF,San Felipe,,VE,10.280277777777778,-68.7538888888889,0,0,0,0,0
SNG,San Ignacio de Velasco,,BO,-16.384166666666665,-60.963055555555556,0,0,0,0,0
SNH,Stanthorpe,QL,AU,-28.633333333333333,151.96666666666667,0,0,0,0,0
SNI,Greenville,,LR,5.033333333333333,-9.064444444444446,0,0,0,0,0
SNJ,San Julian,,CU,22.085277777777776,-84.15027777777779,0,0,0,0,0
SNK,Snyder,TX,US,32.7,-100.95,0,0,0,0,0
SNL,Shawnee,OK,US,35.31666666666667,-96.91666666666667,0,0,0,0,0
SNM,San Ignacio de Moxos,,BO,-14.866666666666667,-65.58333333333333,0,0,0,0,0
SNN,Shannon,,IE,52.70194444444445,-8.924722222222222,1,211826,210253,400,431
SNO,Sakon Nakhon,,TH,17.19527777777778,104.11861111111111,1,0,0,13,13
SNP,St Paul Island,AK,US,57.16722222222222,-170.22055555555556,1,99,134,13,13
SNQ,San Quintin,,MX,30.5,-116.0,0,0,0,0,0
SNR,St-Nazaire,,FR,47.31055555555555,-2.1566666666666667,1,2,15,6,12
SNS,Salinas,CA,US,36.66555555555556,-121.60777777777777,0,1,2,0,0
SNT,Sabana de Torres,,CO,7.666666666666667,-73.00833333333334,0,0,0,0,0
SNU,Santa Clara,,CU,22.492222222222225,-79.94361111111111,1,4761,15822,287,188
SNV,Santa Elena de Uairen,,VE,4.554444444444444,-61.14361111111111,0,0,0,0,0
SNW,Thandwe,,MM,18.460833333333333,94.3,1,1920,2985,25,28
SNX,Semnan,,IR,35.590833333333336,53.49444444444445,0,0,0,0,0
SNY,Sidney,NE,US,41.1,-102.98333333333333,0,0,0,0,0
SOA,Soc Trang,,VN,9.0,106.83333333333333,0,0,0,0,0
SOB,Balaton,,HU,46.686388888888885,17.159166666666664,0,0,0,0,0
SOC,Surakarta (Solo),,ID,-7.516111111111111,110.75694444444444,1,155529,203069,228,227
SOD,Sorocaba,SP,BR,-23.483333333333334,-47.45,0,0,0,0,0
SOE,Souanke,,CG,2.0833333333333335,14.05,0,0,0,0,0
SOF,Sofia,,BG,42.695277777777775,23.40611111111111,1,2132090,2119252,2959,3022
SOG,Sogndal,,NO,61.156666666666666,7.139444444444445,1,5027,6103,235,213
SOH,Solita,,CO,0.8763888888888889,-75.61944444444444,0,0,0,0,0
SOJ,Sorkjosen,,NO,69.78694444444444,20.959444444444443,1,1416,2096,93,92
SOK,Semongkong,,LS,-29.733333333333334,28.766666666666666,0,0,0,0,0
SOL,Solomon,AK,US,64.58333333333333,-164.3,0,0,0,0,0
SOM,San Tome,,VE,8.945277777777777,-64.15111111111112,0,0,0,0,0
SON,Espiritu Santo,,VU,-15.505,167.21972222222223,1,15109,17143,74,78
SOO,Soderhamn,,SE,61.266666666666666,17.1,1,25,45,0,0
SOP,Pine Hurst/Southern Pines,NC,US,35.23583333333333,-79.3913888888889,0,0,0,0,0
SOQ,Sorong,,ID,-0.9263888888888888,131.1211111111111,1,148969,153666,212,232
SOR,Al Thaurah,,SY,34.4,40.166666666666664,0,0,0,0,0
SOT,Sodankyla,,FI,67.38333333333334,26.616666666666667,0,0,0,0,0
SOU,Southampton,,GB,50.95027777777778,-1.3566666666666667,1,231612,130413,1547,1520
SOV,Seldovia,AK,US,59.443888888888885,-151.70527777777778,1,0,0,14,14
SOW,Show Low,AZ,US,34.266666666666666,-110.0,1,3950,6333,35,35
SOX,Sogamoso,,CO,5.683333333333334,-72.95,0,0,0,0,0
SOY,Stronsay,,GB,59.155277777777776,-2.6419444444444444,0,0,0,0,0
SOZ,Solenzara,,FR,41.92638888888889,9.405277777777778,0,0,0,0,0
SPC,Santa Cruz de la Palma,,ES,28.62638888888889,-17.755555555555556,1,120608,202371,961,893
SPD,Saidpur,,BD,25.759166666666665,88.9088888888889,1,34396,36023,36,36
SPE,Sepulot,,MY,4.716666666666667,116.46666666666667,0,0,0,0,0
SPF,Spearfish,SD,US,44.483333333333334,-103.85,0,0,0,0,0
SPH,Sopu,,PG,-9.0,147.76666666666668,0,0,0,0,0
SPI,Springfield,IL,US,39.844166666666666,-89.67777777777778,1,24303,19063,211,214
SPJ,Sparta,,GR,36.973888888888894,22.52638888888889,0,0,0,0,0
SPK,Sapporo,,JP,43.05,141.35833333333332,1,3618597,5576129,3433,3467
SPM,Spangdahlem,,DE,49.97277777777778,6.6925,0,0,0,0,0
SPN,Saipan,,MP,15.11888888888889,145.72944444444445,1,288694,501209,18,20
SPP,Menongue,,AO,-14.658611111111112,17.72138888888889,1,28,50,2,2
SPQ,San Pedro,CA,US,33.75,-118.36666666666666,0,0,0,0,0
SPR,San Pedro,,BZ,17.916666666666668,-87.96666666666667,1,7837,10472,11017,12332
SPS,Wichita Falls,TX,US,33.983333333333334,-98.51666666666667,1,12575,15691,120,203
SPT,Sipitang,,MY,5.083333333333333,115.55,0,0,0,0,0
SPU,Split,,HR,43.538888888888884,16.298055555555557,1,373759,443884,4803,5060
SPV,Sepik Plains,,PG,-3.9,143.68333333333334,0,0,0,0,0
SPW,Spencer,IA,US,43.166666666666664,-95.18333333333334,0,0,0,0,0
SPX,Giza,,EG,30.104722222222225,30.896944444444443,1,37645,69623,335,333
SPY,San Pedro,,CI,4.746666666666667,-6.6608333333333345,1,223,1319,12,9
SQA,Santa Ynez,CA,US,34.60722222222223,-120.07722222222222,0,0,0,0,0
SQB,Piedras,,CO,4.7666666666666675,-75.95,0,0,0,0,0
SQC,Southern Cross,WA,AU,-31.25,119.36666666666666,0,0,0,0,0
SQD,Shangrao,,CN,28.379722222222224,117.96416666666667,1,4506,3834,49,48
SQE,San Luis de Palenque,,CO,5.4,-71.7,0,0,0,0,0
SQF,Solano,,CO,0.7166666666666667,-75.26666666666667,0,0,0,0,0
SQG,Sintang,,ID,0.06361111111111112,111.47333333333333,1,0,0,1,1
SQH,Son-La,,VN,21.21944444444444,104.025,0,0,0,0,0
SQI,Sterling/Rock Falls,IL,US,41.74027777777778,-89.68111111111112,1,0,0,0,0
SQJ,Sanming,,CN,26.426111111111112,117.83333333333333,1,979,984,38,32
SQK,Sidi Barrani,,EG,31.6,25.933333333333334,0,0,0,0,0
SQL,San Carlos,CA,US,37.51277777777778,-122.25055555555555,1,0,0,1,0
SQM,Sao Miguel do Araguaia,GO,BR,-13.280555555555557,-50.169444444444444,0,0,0,0,0
SQN,Sanana,,ID,-2.1008333333333336,125.96583333333334,1,0,0,2,2
SQO,Storuman,,SE,64.96083333333334,17.696666666666665,0,0,0,0,0
SQQ,Siauliai,,LT,55.90083333333333,23.3875,0,0,0,0,0
SQR,Soroako,,ID,-2.5666666666666664,120.75,0,0,0,0,0
SQS,San Ignacio,,BZ,17.18611111111111,-89.01,0,0,1,0,0
SQT,Samarai Island,,PG,-10.55,150.68333333333334,0,0,0,0,0
SQU,Saposoa,,PE,-6.95,-76.75,0,0,0,0,0
SQV,Sequim,WA,US,48.083333333333336,-123.1,0,0,0,0,0
SQW,Skive,,DK,56.56666666666667,9.033333333333333,1,1,0,0,0
SQX,Sao Miguel do Oeste,SC,BR,-26.780555555555555,-53.50277777777778,0,0,0,0,0
SQY,Sao Lourenco do Sul,RS,BR,-31.38277777777778,-52.032222222222224,0,0,0,0,0
SQZ,Scampton,,GB,53.3,-0.6333333333333333,0,0,0,0,0
SRA,Santa Rosa,RS,BR,-27.906666666666666,-54.52055555555555,1,110,199,4,4
SRB,Santa Rosa,,BO,-14.166666666666666,-66.88333333333334,0,0,0,0,0
SRC,Searcy,AR,US,35.25,-91.73333333333333,0,0,0,0,0
SRD,San Ramon,,BO,-13.283333333333333,-64.7,0,0,0,0,0
SRE,Sucre,,BO,-19.245833333333334,-65.14777777777779,1,20081,24231,34,30
SRF,San Rafael,CA,US,37.983333333333334,-122.51666666666667,1,0,0,0,0
SRG,Semarang,,ID,-6.971388888888889,110.37416666666665,1,316562,446398,474,433
SRH,Sarh,,TD,9.14611111111111,18.375833333333333,0,0,0,0,0
SRI,Samarinda,,ID,-0.48444444444444446,117.15722222222223,1,1060,1342,0,0
SRJ,San Borja,,BO,-14.859166666666667,-66.7375,0,0,0,0,0
SRK,Siorapaluk,,GL,77.7863888888889,-70.63833333333334,1,0,0,0,0
SRL,Santa Rosalia,,MX,27.333333333333332,-112.26666666666667,0,0,0,0,0
SRM,Sandringham Station,QL,AU,-24.05,139.06666666666666,0,0,0,0,0
SRN,Strahan,TS,AU,-42.1575,145.28972222222222,0,0,0,0,0
SRO,Santana Ramos,,CO,2.216666666666667,-75.25,0,0,0,0,0
SRP,Stord,,NO,59.79194444444444,5.340833333333333,1,605,779,27,28
SRQ,Sarasota/Bradenton,FL,US,27.395555555555553,-82.55444444444444,1,387300,419839,5303,3778
SRR,Stradbroke Island,QL,AU,-27.516666666666666,152.43333333333334,0,0,0,0,0
SRS,San Marcos,,CO,8.683333333333334,-75.16666666666667,0,0,0,0,0
SRT,Soroti,,UG,1.7166666666666668,33.61666666666667,1,0,0,0,0
SRU,Surbung,,MM,22.939166666666665,93.61555555555555,0,0,0,0,0
SRV,Stony River,AK,US,61.78916666666667,-156.58916666666667,1,0,0,0,0
SRW,Salisbury,NC,US,35.63333333333333,-80.51666666666667,0,0,0,0,0
SRX,Sirte,,LY,31.063333333333333,16.595,0,0,0,0,0
SRY,Sari,,IR,36.63583333333333,53.19361111111111,1,0,0,35,37
SRZ,Santa Cruz,,BO,-17.8,-63.166666666666664,1,295220,550737,524,509
SSA,Salvador,BA,BR,-12.911111111111111,-38.33111111111111,1,1853638,1974336,5875,6559
SSC,Sumter,SC,US,33.9,-80.11666666666666,1,23,12,0,0
SSD,San Felipe,,CO,1.9166666666666665,-67.1,0,0,0,0,0
SSE,Solapur,MH,IN,17.633333333333333,75.93333333333334,0,0,0,0,0
SSG,Malabo,,GQ,3.7552777777777777,8.70861111111111,1,30391,40853,357,252
SSH,Sharm el-Sheikh,,EG,27.97722222222222,34.394999999999996,1,993637,1680639,3555,3569
SSI,Brunswick,GA,US,31.15,-81.38333333333334,1,3489,6491,226,156
SSJ,Sandnessjoen,,NO,65.95694444444445,12.46888888888889,1,3419,3770,128,112
SSK,Sturt Creek,WA,AU,-19.333333333333332,128.13333333333333,0,0,0,0,0
SSL,Santa Rosalia,,CO,1.4666666666666668,-72.23333333333333,0,0,0,0,0
SSM,Sault Ste Marie,MI,US,46.496944444444445,-84.34555555555555,1,6489,6870,22,21
SSO,Sao Lourenco,MG,BR,-22.1,-45.03333333333333,0,0,0,0,0
SSP,Silver Plains,QL,AU,-13.983333333333333,143.55,0,0,0,0,0
SSQ,La Sarre,QC,CA,48.916666666666664,-79.16666666666667,0,0,0,0,0
SSR,Sara,,VU,-15.470833333333333,168.1525,1,79,75,5,5
SSS,Siassi,,PG,-5.9,147.95,0,0,0,0,0
SST,Santa Teresita,BA,AR,-36.54222222222222,-59.72138888888889,0,0,0,0,0
SSV,Siasi,,PH,5.55,120.81666666666666,0,0,0,0,0
SSW,Stuart Island,WA,US,48.7,-123.2,0,0,0,0,0
SSX,Singita Safari Lodge,,ZA,-24.8175,31.54416666666667,0,0,0,0,0
SSY,M'banza Congo,,AO,-6.269722222222222,14.247222222222222,0,0,0,0,0
SSZ,Santos,SP,BR,-23.916666666666668,-46.13333333333333,0,0,0,0,0
STA,Stauning,,DK,55.99,8.35388888888889,0,0,0,0,0
STB,Santa Barbara Zulia,,VE,8.983333333333333,-71.94166666666668,1,0,0,3,3
STC,St Cloud,MN,US,45.54666666666667,-94.06,1,12,19,38,34
STD,Santo Domingo,,VE,7.5649999999999995,-72.035,1,0,2,21,19
STE,Stevens Point,WI,US,44.55,-89.53333333333333,0,0,2,0,0
STF,Stephens Island,QL,AU,-9.5,143.56666666666666,0,0,0,0,0
STG,St George Island,AK,US,56.57777777777778,-169.66416666666666,1,0,1,0,0
STH,Strathmore,QL,AU,-17.833333333333332,142.53333333333333,0,0,0,0,0
STI,Santiago,,DO,19.40611111111111,-70.60472222222222,1,287483,437744,682,718
STJ,St Joseph,MO,US,39.766666666666666,-94.91666666666667,0,0,0,0,0
STK,Sterling,CO,US,40.61666666666667,-103.26666666666667,0,0,0,0,0
STL,St Louis,MO,US,38.61666666666667,-90.18333333333334,1,1551542,1158080,15100,12323
STM,Santarem,PA,BR,-2.4225,-54.79277777777778,1,99222,97396,161,219
STO,Stockholm,,SE,59.35,17.95,1,8411857,7652894,32487,32309
STQ,St Marys,PA,US,41.43333333333333,-78.56666666666666,0,0,0,0,0
STR,Stuttgart,,DE,48.68333333333333,9.2,1,3679357,2223711,9355,9358
STS,Santa Rosa,CA,US,38.510555555555555,-122.81027777777777,1,115367,116030,962,677
STT,St Thomas Island,,VI,18.333333333333332,-64.96666666666667,1,229871,408115,1417,1036
STV,Surat,GJ,IN,21.11416666666667,72.74166666666667,1,72039,94075,137,131
STW,Stavropol,,RU,45.10916666666667,42.11277777777778,1,0,0,31,27
STX,St Croix Island,,VI,17.716666666666665,-64.78333333333333,1,83587,118036,356,351
STY,Salto,,UY,-31.433333333333334,-57.983333333333334,0,0,0,0,0
STZ,Santa Terezinha,MT,BR,-10.464444444444444,-50.05277777777778,0,0,0,0,0
SUA,Stuart,FL,US,27.185,-80.22,0,0,0,0,0
SUB,Surabaya,,ID,-7.379722222222222,112.78694444444444,1,2468932,2773681,2321,2143
SUD,Stroud,OK,US,35.733333333333334,-96.65,0,0,0,0,0
SUE,Sturgeon Bay,WI,US,44.833333333333336,-87.41666666666667,0,0,0,0,0
SUF,Lamezia Terme,,IT,38.90833333333333,16.241666666666667,1,509464,448010,1542,1772
SUG,Surigao,,PH,9.760833333333334,125.48111111111112,1,0,1,16,14
SUH,Sur,,OM,22.55,59.5,0,0,0,0,0
SUI,Sokhumi,,GE,42.858333333333334,41.128055555555555,0,0,0,0,0
SUJ,Satu Mare,,RO,47.70333333333333,22.885833333333334,1,2365,3614,20,20
SUK,Sakkyryr,,RU,67.79222222222222,130.39249999999998,1,0,0,4,4
SUL,Sui,,PK,28.633333333333333,69.2,0,0,0,0,0
SUN,Hailey/Sun Valley,ID,US,43.5,-114.31666666666666,1,27348,28328,461,267
SUO,Sunriver,OR,US,43.87638888888889,-121.45305555555557,0,0,0,0,0
SUP,Sumenep,,ID,-7.023055555555556,113.88861111111112,0,0,0,0,0
SUQ,Sucua,,EC,-2.466666666666667,-78.18333333333334,0,0,0,0,0
SUR,Summer Beaver,ON,CA,52.70861111111111,-88.54222222222222,1,0,0,5,4
SUT,Sumbawanga,,TZ,-7.948333333333333,31.611666666666668,0,0,0,0,0
SUU,Fairfield,CA,US,38.26083333333333,-121.93083333333334,0,0,0,0,0
SUV,Suva,,FJ,-18.044722222222223,178.56305555555556,1,48279,88403,1506,1548
SUW,Superior,WI,US,46.68333333333333,-92.095,0,0,0,0,0
SUX,Sioux City,IA,US,42.402499999999996,-96.38444444444445,1,21590,21152,16,15
SUY,Suntar,,RU,62.184999999999995,117.635,1,0,0,4,5
SUZ,Suria,,PG,-7.166666666666667,143.91666666666666,0,0,0,0,0
SVA,Savoonga,AK,US,63.686388888888885,-170.49249999999998,1,3,8,5,4
SVB,Sambava,,MG,-14.278611111111111,50.17472222222222,1,1,0,58,61
SVC,Silver City,NM,US,32.6325,-108.1563888888889,1,674,769,22,23
SVD,St Vincent,,VC,13.144444444444444,-61.21083333333333,1,57169,82847,187,192
SVE,Susanville,CA,US,40.4,-120.65,0,0,0,0,0
SVF,Save,,BJ,8.033333333333333,2.4833333333333334,0,0,0,0,0
SVG,Stavanger,,NO,58.876666666666665,5.637777777777777,1,670028,459040,5175,4977
SVH,Statesville,NC,US,35.764722222222225,-80.95305555555557,0,0,0,0,0
SVI,San Vicente del Caguan,,CO,2.152222222222222,-74.76638888888888,1,0,0,2,2
SVJ,Svolvaer,,NO,68.24388888888889,14.669444444444444,1,12080,20517,195,215
SVK,Silver Creek,,BZ,16.72861111111111,-88.36916666666666,0,0,0,0,0
SVL,Savonlinna,,FI,61.94305555555555,28.945,1,367,439,10,10
SVM,St Pauls,QL,AU,-10.2,142.3,0,0,0,0,0
SVP,Kuito,,AO,-12.404444444444445,16.948333333333334,0,0,2,0,0
SVQ,Sevilla,,ES,37.388888888888886,-5.984444444444445,1,2197483,2306769,5729,5236
SVR,Savissivik,,GL,76.01888888888888,-65.09805555555555,1,0,0,0,0
SVS,Stevens Village,AK,US,66.01611111111112,-149.06111111111113,1,0,0,0,0
SVT,Savuti,,BW,-18.633333333333333,24.083333333333332,0,0,0,0,0
SVU,Savusavu,,FJ,-16.799166666666668,179.3388888888889,1,7334,11404,330,319
SVV,San Salvador de Paul,,VE,7.0,-62.0,0,0,0,0,0
SVW,Sparrevohn,AK,US,61.083333333333336,-155.56666666666666,0,0,0,0,0
SVX,Yekaterinburg,,RU,56.74305555555556,60.80277777777778,1,856855,451020,944,833
SVY,Savo Island,,SB,-9.166666666666666,159.83333333333334,0,0,0,0,0
SVZ,San Antonio Tachira,,VE,7.840833333333333,-72.43972222222223,1,1,1,8,8
SWA,Shantou,,CN,23.427500000000002,116.7625,1,279363,301222,1316,1331
SWB,Shaw River,WA,AU,-21.516666666666666,119.36666666666666,0,0,0,0,0
SWC,Stawell,VI,AU,-37.06666666666667,142.76666666666668,0,0,0,0,0
SWD,Seward,AK,US,60.13333333333333,-149.41666666666666,0,0,0,0,0
SWE,Siwea,,PG,-6.283333333333333,147.55,0,0,0,0,0
SWG,Satwag,,PG,-5.883333333333333,147.95,0,0,0,0,0
SWH,Swan Hill,VI,AU,-35.38333333333333,143.55,0,0,0,0,0
SWJ,South West Bay,,VU,-16.48638888888889,167.44722222222222,1,5,16,3,3
SWL,San Vicente,,PH,10.524722222222223,119.27333333333333,1,0,0,0,0
SWM,Alto Boa Vista,MT,BR,-11.666666666666666,-51.420833333333334,0,0,0,0,0
SWN,Sahiwal,,PK,30.666666666666668,73.1,0,0,0,0,0
SWO,Stillwater,OK,US,36.15861111111111,-97.08694444444444,1,14098,13336,55,68
SWP,Swakopmund,,NA,-22.666666666666668,14.566666666666666,1,1,22,0,0
SWQ,Sumbawa,,ID,-8.488055555555555,117.4113888888889,1,0,0,1,1
SWR,Silur,,PG,-4.533333333333333,153.05,0,0,0,0,0
SWS,Swansea,,GB,51.60527777777778,-4.067777777777778,1,2883,3104,0,0
SWT,Strzhewoi,,RU,60.71,77.66055555555556,1,0,0,15,15
SWU,Suwon,,KR,37.23388888888889,127.00138888888888,0,0,0,0,0
SWV,Evensk,,RU,61.921388888888885,159.22972222222222,1,0,0,1,1
SWW,Sweetwater,TX,US,32.46666666666667,-100.46666666666667,0,0,0,0,0
SWX,Shakawe,,BW,-18.383333333333333,21.833333333333332,0,0,0,0,0
SWY,Sitiawan,,MY,4.216666666666667,100.7,0,0,0,0,0
SXA,Sialum,,PG,-6.1,147.6,0,0,0,0,0
SXB,Strasbourg,,FR,48.54194444444444,7.634444444444444,1,350567,633593,619,631
SXE,Sale,VI,AU,-38.083333333333336,146.96666666666667,0,0,0,0,0
SXG,Senanga,,ZM,-16.1,23.266666666666666,0,0,0,0,0
SXH,Sehulea,,PG,-10.216666666666667,150.35,0,0,0,0,0
SXI,Sirri Island,,IR,25.90833333333333,54.541666666666664,0,0,0,0,0
SXJ,Shanshan,,CN,42.81666666666667,90.23333333333333,0,0,0,0,0
SXK,Saumlaki,,ID,-7.9880555555555555,131.305,1,0,0,1,4
SXL,Sligo,,IE,54.280277777777776,-8.599166666666667,0,0,0,0,0
SXM,St Maarten,,SX,18.040833333333335,-63.10888888888889,1,227588,362389,1397,1173
SXN,Sua Pan,,BW,-20.55,26.116666666666667,0,0,0,0,0
SXO,Sao Felix do Araguaia,MT,BR,-11.6325,-50.68888888888888,0,0,0,0,0
SXP,Nunam Iqua,AK,US,62.52166666666667,-164.84666666666666,1,0,0,0,0
SXQ,Soldotna,AK,US,60.483333333333334,-151.06666666666666,0,0,0,0,0
SXR,Srinagar,JK,IN,33.98722222222222,74.77416666666666,1,1283381,1326024,552,543
SXS,Sahabat,,MY,5.089722222222222,119.09166666666667,0,0,0,0,0
SXT,Taman Negara,,MY,4.330555555555556,102.39666666666668,0,0,0,0,0
SXU,Sodo,,ET,6.833333333333333,37.75,0,0,0,0,0
SXV,Salem,TN,IN,11.781111111111112,78.06361111111111,1,0,0,15,13
SXW,Sauren,,PG,-5.969444444444445,148.95277777777775,0,0,0,0,0
SXX,Sao Felix do Xingu,PA,BR,-6.634444444444444,-51.98444444444444,0,0,0,0,0
SXY,Sidney,NY,US,42.31666666666667,-75.4,0,0,0,0,0
SXZ,Siirt,,TR,37.978611111111114,41.839444444444446,1,1904,4954,5,5
SYA,Shemya,AK,US,52.71277777777778,174.11305555555555,0,0,0,0,0
SYB,Seal Bay,AK,US,58.36694444444444,-152.2072222222222,1,0,0,2,2
SYC,Shiringayoc,,PE,-12.9,-69.16666666666667,0,0,0,0,0
